"id","accounting_method","actual_completion_date","approval_letter_date","approved_change_orders","contract_date","contract_start_date","contract_estimated_completion_date","created_at","custom_fields","deleted_at","description","exclusions","executed","execution_date","grand_total","inclusions","issued_on_date","letter_of_intent_date","number","origin_data","origin_code","origin_id","pending_change_orders","pending_revised_contract","percentage_paid","private","remaining_balance_outstanding","requisitions_are_enabled","retainage_percent","returned_date","revised_contract","signed_contract_received_date","status","title","total_draw_requests_amount","total_payments","total_requisitions_amount","updated_at","vendor_id","vendor_company","infoJson","ProjectID","DateUpdated","custom_fields_v2","CompanyID"
6335106,amount,,,192818.00,,,,2021-03-08 16:11:32.000,,,"<p>Furnish and install all Structural Steel, Metal Decking, Metal Stairs per the Phase 1A Contract Documents including the ASI 001 and ASI 002 issuance.</p>",,true,,235000.00,,,,"119209-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""WAUST010"",""SCMST_CONT_CODE"":""119209-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""119209"",""SCMST_CONT_AMT"":235000.0,""SCMST_DATE"":""2020-09-14T00:00:00"",""SCMST_NAME"":""Structural Steel, Metal Decking, Metal Stairs"",""SCMST_CONTACT_CODE"":""DD"",""SCMST_ORASEQ"":""44381918"",""SCMST_STAT_CODE"":""I"",""SCMST_POST_DATE"":""2020-09-17T00:00:00"",""SCMST_CURR_CODE"":""USD"",""SCMST_CURC_FACTOR_NUM"":""1"",""SCMST_SCHEDULE_FLAG"":""Y"",""SCMST_COMPL_FLAG"":""N"",""SCMST_HOLD_PAYMENT_FLAG"":""N"",""SCMST_JOB_CTRL_CODE"":""ALL"",""SCMST_HLDBK_PC"":10.0,""SCMST_GST_AMT"":""0"",""SCMST_GST_PC"":""0"",""SCMST_POST_BATCH"":""328427"",""SCMST_SCOPE_DESC"":""Furnish and install all Structural Steel, Metal Decking, Metal Stairs per the Phase 1A Contract Documents including the ASI 001 and ASI 002 issuance. "",""SCMST_CONT_TYPE"":""Subcontract""}}","119209-01","119209-44381918",27114.00,454932.00,102.33,true,-9952.45,true,10.00,,427818.00,,Approved,"Structural Steel, Metal Decking, Metal Stairs",0.00,437770.45,0.00,2022-07-15 07:37:21.000,16742656,WAUKEGAN STEEL LLC,,1124393,2022-07-18 18:51:23.990,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
6335121,amount,,,-12000.00,,,,2021-03-08 16:13:11.000,,,"<p>Perform steel coupon testing to determine existing steel chemistry, yield strength and tensile strength.  Provide report to summarize findings.  See Exhibit C for additional scope of work details.<",,true,,12000.00,,,,"119209-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""WISJA010"",""SCMST_CONT_CODE"":""119209-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""119209"",""SCMST_CONT_AMT"":12000.0,""SCMST_DATE"":""2020","119209-01","119209-41100753",0.00,0.00,0.00,true,0.00,true,0.00,,0.00,,Approved,Steel Coupon Testing,0.00,0.00,0.00,2021-03-11 18:10:00.000,17220062,"WISS, JANNEY, ELSTNER ASSOCIATES INC",,1124393,2021-12-08 18:01:17.383,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null},""custom_field_251686"":{""data_type"":""boolean"",""value"":null},""custom_field_251687"":{""data_type"":""boolean"",""value"":null},""custom_field_251688"":{""data_type"":""vendor"",""value"":null},""custom_field_251689"":{""data_type"":""vendor"",""value"":null},""custom_field_261502"":{""data_type"":""string"",""value"":null},""custom_field_261503"":{""data_type"":""string"",""value"":null}}",11109
6337175,amount,,,44152.00,,,,2021-03-08 19:16:48.000,,,,,true,,136560.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""AMEBU005"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":136560.0,""SCMST_DATE"":""2","1200094-01","1200094-42036355",0.00,180712.00,100.00,true,0.00,true,0.00,,180712.00,,Approved,"1200094- Doors/ Frames/ Hardware",0.00,180712.00,44152.00,2021-07-20 14:27:36.000,18241275,"CBG MIDWEST, LLC DBA AMERICAN BUILDING SERVICES",,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337214,amount,,,742.00,,,,2021-03-08 19:18:36.000,,,,,true,,71300.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""ANADO010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":71300.0,""SCMST_DATE"":""20","1200094-01","1200094-43200720",0.00,72042.00,100.00,true,0.00,true,0.00,,72042.00,,Approved,"1200094- Vertical Bi-Fold Doors",0.00,72042.00,742.00,2021-07-20 14:27:38.000,16750228,ANAGNOS DOOR CO *,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337220,amount,,,43549.00,,,,2021-03-08 19:18:52.000,,,,,true,,751960.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""ANNJO010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":751960.0,""SCMST_DATE"":""2","1200094-01","1200094-43385635",0.00,795509.00,100.00,true,0.00,true,0.00,,795509.00,,Approved,"1200094- Drywall",0.00,795509.00,43549.00,2021-07-20 14:27:43.000,16743560,ANNING-JOHNSON CO,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337258,amount,,,-8207.00,,,,2021-03-08 19:20:53.000,,,,,true,,111780.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""ARTMA010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":111780.0,""SCMST_DATE"":""2","1200094-01","1200094-42468090",0.00,103573.00,100.00,true,0.00,true,0.00,,103573.00,,Approved,"1200094- Millwork",0.00,103573.00,-8207.00,2021-07-20 14:27:45.000,16750698,ART MAGIC CARPENTRY,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337265,amount,,,-21326.00,,,,2021-03-08 19:21:37.000,,,,,true,,21326.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""ARTSY010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":21326.0,""SCMST_DATE"":""20","1200094-01","1200094-43194340",0.00,0.00,0.00,true,0.00,true,0.00,,0.00,,Approved,"1200094- Polished Concrete",0.00,0.00,0.00,2021-07-19 21:09:42.000,16754618,ARTLOW SYSTEMS *,,1139423,2021-07-20 08:08:43.746,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337268,amount,,,14730.00,,,,2021-03-08 19:21:44.000,,,,,true,,26000.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""BOFWA010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":26000.0,""SCMST_DATE"":""20","1200094-01","1200094-42040971",0.00,40730.00,100.00,true,0.00,true,0.00,,40730.00,,Approved,"1200094- Bentonite Waterproofing",0.00,40730.00,14730.00,2021-07-20 14:27:52.000,16750197,BOFO WATERPROOFING LLC *,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337280,amount,,,18438.00,,,,2021-03-08 19:22:28.000,,,,,true,,40000.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""BREHI010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":40000.0,""SCMST_DATE"":""20","1200094-01","1200094-42857789",0.00,58438.00,100.00,true,0.00,true,0.00,,58438.00,,Approved,"1200094- Landscaping",0.00,58438.00,18438.00,2021-07-20 14:27:53.000,16747603,BREEZY HILL NURSERY INC,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337290,amount,,,16547.00,,,,2021-03-08 19:23:03.000,,,,,true,,6441.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""BUIBE010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":6441.0,""SCMST_DATE"":""202","1200094-01","1200094-40853613",0.00,22988.00,100.00,true,0.00,true,0.00,,22988.00,,Approved,"1200094- Temporary fence",0.00,22988.00,16455.99,2021-07-20 14:27:56.000,16748656,BUILT BEST FENCE CO INC,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337303,amount,,,12936.00,,,,2021-03-08 19:23:54.000,,,,,true,,690100.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""CALPL010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":690100.0,""SCMST_DATE"":""2","1200094-01","1200094-42185267",0.00,703036.00,100.00,true,0.00,true,0.00,,703036.00,,Approved,"1200094- Plumbing",0.00,703036.00,12936.00,2021-07-20 14:28:01.000,16749437,CALDWELL PLUMBING CO INC *,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337327,amount,,,0.00,,,,2021-03-08 19:25:33.000,,,,,true,,42990.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""CARSE010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":42990.0,""SCMST_DATE"":""20","1200094-01","1200094-43161267",0.00,42990.00,100.00,true,0.00,true,0.00,,42990.00,,Approved,"1200094- Lockers",0.00,42990.00,0.00,2021-07-20 14:28:02.000,16745357,CARROLL SEATING CO,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337330,amount,,,1305.00,,,,2021-03-08 19:25:42.000,,,,,true,,94150.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""DTIOF010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":94150.0,""SCMST_DATE"":""20","1200094-01","1200094-42468077",0.00,95455.00,100.00,true,0.00,true,0.00,,95455.00,,Approved,"1200094- Ceramic Tile",0.00,95455.00,1305.00,2021-07-20 14:28:05.000,16750474,DTI OF ILLINOIS INC *,,1139423,2021-07-21 11:18:58.570,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337337,amount,,,18643.00,,,,2021-03-08 19:26:24.000,,,,,true,,138308.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""FIVST005"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":138308.0,""SCMST_DATE"":""2","1200094-01","1200094-42857193",0.00,156951.00,100.00,true,0.00,true,0.00,,156951.00,,Approved,"1200094- Painting",0.00,156951.00,18643.00,2021-07-20 14:28:11.000,16749067,FIVE STAR DECORATING INC,,1139423,2021-07-21 11:19:00.163,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337347,amount,,,13443.00,,,,2021-03-08 19:27:44.000,,,,,true,,821930.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""GATGL010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":821930.0,""SCMST_DATE"":""2","1200094-01","1200094-42627251",0.00,835373.00,100.00,true,0.00,true,0.00,,835373.00,,Approved,"1200094- Glazing",0.00,835373.00,13443.00,2021-07-20 14:28:17.000,16743681,GATEWAY GLAZING INC,,1139423,2021-07-21 11:19:00.163,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337415,amount,,,0.00,,,,2021-03-08 19:35:02.000,,,,,false,,15300.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""GILSC010"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":15300.0,""SCMST_DATE"":""20","1200094-01","1200094-43388471",0.00,15300.00,100.00,true,0.00,true,0.00,,15300.00,,Approved,"1200094- Trash Chute",0.00,15300.00,0.00,2021-07-20 14:28:18.000,16741906,GILCO SCAFFOLDING CO LLC,,1139423,2021-07-21 11:19:00.163,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
6337425,amount,,,-4678.00,,,,2021-03-08 19:35:42.000,,,,,false,,214000.00,,,,"1200094-01","{""Source"":""CMIC"",""ScMast"":{""SCMST_COMP_CODE"":""01"",""SCMST_VEN_CODE"":""INTSP005"",""SCMST_CONT_CODE"":""1200094-01"",""SCMST_CHG_CODE"":""000"",""SCMST_JOB_CODE"":""1200094"",""SCMST_CONT_AMT"":214000.0,""SCMST_DATE"":""2","1200094-01","1200094-42857776",0.00,209322.00,100.00,true,0.00,true,0.00,,209322.00,,Approved,"1200094- ACT",0.00,209322.00,-4678.00,2021-07-20 14:28:22.000,8349430,INTEGRATED SPECIALTY CONTRACTORS,,1139423,2021-07-21 11:19:00.163,"{""custom_field_222572"":{""data_type"":""lov_entry"",""value"":null},""custom_field_222573"":{""data_type"":""string"",""value"":null},""custom_field_222574"":{""data_type"":""rich_text"",""value"":null},""custom_field_222575"":{""data_type"":""rich_text"",""value"":null},""custom_field_222576"":{""data_type"":""boolean"",""value"":null},""custom_field_222577"":{""data_type"":""boolean"",""value"":null},""custom_field_222578"":{""data_type"":""boolean"",""value"":null}}",11109
